GeneID,GeneSymbol,GeneBiotype,VH09_S40,VH06_S37,VH03_S34,VH02_S33,VH10_S41,VH11_S42,VH07_S38,VH04_S35,VH05_S36,VH12_S43,VH08_S39,VH01_S32
ENSMUSG00000100819,Gm2693,unprocessed_pseudogene,6,3,6,2,2,0,4,5,1,4,7,1
ENSMUSG00000025933,Tmem14a,protein_coding,74,87,100,55,60,77,105,104,77,67,111,46
ENSMUSG00000102633,Gm38224,TEC,14,4,6,7,4,6,8,7,0,6,4,3
ENSMUSG00000025934,Gsta3,protein_coding,611,225,319,379,401,299,294,313,251,424,279,334
ENSMUSG00000099343,Gm28836,antisense_RNA,17,1,3,16,13,11,2,6,4,16,3,10
ENSMUSG00000096375,Gm7094,unprocessed_pseudogene,2,0,1,0,0,1,0,2,0,2,0,1
ENSMUSG00000025936,Gm4956,transcribed_unprocessed_pseudogene,820,23,28,105,259,279,31,75,15,243,37,290
ENSMUSG00000093963,Gm21909,unprocessed_pseudogene,1,0,0,1,0,0,0,1,0,0,0,0
ENSMUSG00000067750,Khdc1a,protein_coding,3,2,1,1,0,3,0,3,0,2,1,1
ENSMUSG00000086194,Gm16329,unprocessed_pseudogene,0,0,1,1,1,0,0,0,0,0,0,0
ENSMUSG00000094436,Gm16327,processed_pseudogene,2,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000041722,Khdc1c,protein_coding,2,0,2,2,0,1,3,2,2,3,1,2
ENSMUSG00000085507,Gm2709,unprocessed_pseudogene,1,0,0,3,0,1,0,0,0,0,0,1
ENSMUSG00000094926,Gm16533,processed_pseudogene,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085079,Khdc1b,protein_coding,5,2,2,1,0,2,1,3,0,0,1,3
ENSMUSG00000085679,Gm16328,processed_pseudogene,0,2,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000028033,Kcnq5,protein_coding,997,708,726,591,622,688,885,685,614,774,807,823
ENSMUSG00000104138,Gm36949,TEC,38,14,32,30,19,34,22,20,11,32,30,34
ENSMUSG00000082935,Gm7658,processed_pseudogene,33,26,21,19,9,24,26,19,20,23,17,18
ENSMUSG00000103748,Gm38243,TEC,192,91,100,109,107,142,142,108,94,157,146,158
ENSMUSG00000097109,Gm26580,lincRNA,552,419,335,338,388,384,530,381,337,453,384,467
ENSMUSG00000099692,Gm5696,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100418,Gm28239,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000041670,Rims1,protein_coding,150,189,143,122,144,130,206,145,182,156,191,139
ENSMUSG00000097642,Gm26866,processed_pseudogene,6,7,13,4,11,3,17,9,3,13,6,13
ENSMUSG00000101468,Gm7761,processed_pseudogene,1,0,0,2,0,0,0,0,0,0,0,0
ENSMUSG00000101227,Gm29506,sense_overlapping,3,0,0,2,3,1,2,0,4,0,0,4
ENSMUSG00000073730,4933415F23Rik,protein_coding,5,0,3,5,3,2,2,4,1,4,1,3
ENSMUSG00000089553,Gm24176,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102766,Gm6420,TEC,68,48,23,35,68,35,65,34,61,84,30,38
ENSMUSG00000065405,Mir30a,miRNA,28,4,3,16,13,17,7,8,4,19,10,13
ENSMUSG00000097970,Gm27028,lincRNA,476,89,210,242,227,150,197,229,65,299,157,291
ENSMUSG00000065567,Mir30c-2,miRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100775,Gm29107,lincRNA,22,0,9,10,9,12,13,6,0,14,4,13
ENSMUSG00000101226,Gm20954,processed_pseudogene,1,0,2,0,1,2,0,0,0,1,0,4
ENSMUSG00000026158,Ogfrl1,protein_coding,1570,494,688,957,778,1003,760,635,421,1208,613,1298
ENSMUSG00000097920,Gm7784,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000099503,Gm28822,lincRNA,0,0,0,0,3,0,0,0,0,0,0,0
ENSMUSG00000026156,B3gat2,protein_coding,189,23,116,137,99,124,97,77,26,126,97,116
ENSMUSG00000026155,Smap1,protein_coding,1319,563,893,890,870,811,978,695,378,1111,856,1161
ENSMUSG00000026154,Sdhaf4,protein_coding,201,192,191,114,132,174,239,150,122,153,174,117
ENSMUSG00000102495,Gm26524,TEC,3,0,2,3,7,4,6,3,1,2,3,6
ENSMUSG00000026153,Fam135a,protein_coding,2674,1169,2177,1818,1645,1846,2389,1576,783,1997,2178,1952
ENSMUSG00000102398,Gm37580,TEC,14,2,7,9,7,7,2,6,3,5,3,10
ENSMUSG00000097670,Gm26607,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026147,Col9a1,protein_coding,6,4,93,65,60,108,63,4,91,76,7,5
ENSMUSG00000026141,Col19a1,protein_coding,7,1,1,6,12,33,5,3,2,1,0,2
ENSMUSG00000077463,Gm26418,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099997,Tubb4b-ps2,processed_pseudogene,0,1,2,0,0,0,0,0,6,0,0,1
ENSMUSG00000100131,Gm28439,unprocessed_pseudogene,27,20,18,13,9,16,14,7,23,19,13,15
ENSMUSG00000067736,Gm10222,unprocessed_pseudogene,1,2,2,3,0,3,1,2,2,0,4,6
ENSMUSG00000101939,Gm28438,unprocessed_pseudogene,8,1,3,4,6,5,4,2,1,10,8,6
ENSMUSG00000101111,Gm28437,unprocessed_pseudogene,52,8,52,44,22,33,39,19,6,46,48,46
ENSMUSG00000100862,Gm10925,unprocessed_pseudogene,61,3,23,20,18,23,21,17,2,39,21,33
ENSMUSG00000102070,Gm28661,unprocessed_pseudogene,61,9,46,41,35,45,45,21,8,55,35,52
ENSMUSG00000101249,Gm29216,unprocessed_pseudogene,27,7,20,15,7,20,19,7,5,19,15,18
ENSMUSG00000073725,Lmbrd1,protein_coding,2478,812,1554,1709,1408,1659,1869,1267,533,1997,1555,1880
ENSMUSG00000100808,Gm28594,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100483,Gm28237,lincRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100450,Gm9443,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099392,Gm29414,lincRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033569,Adgrb3,protein_coding,7,0,10,2,20,33,5,2,2,8,3,5
ENSMUSG00000080849,Gm15702,processed_pseudogene,0,0,1,0,0,0,0,1,0,0,0,0
ENSMUSG00000104257,Gm20172,TEC,0,0,0,0,0,1,0,0,0,1,0,0
ENSMUSG00000096866,Gm22260,snRNA,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000102296,Gm37543,TEC,0,0,0,0,0,3,0,0,0,0,2,0
ENSMUSG00000103209,Gm37331,TEC,4,0,0,0,5,5,0,0,0,1,1,0
ENSMUSG00000104027,Gm37211,TEC,0,1,0,1,1,2,1,3,0,0,0,0
ENSMUSG00000102407,Gm37862,TEC,1,0,0,0,2,2,0,0,0,1,0,0
ENSMUSG00000103214,Gm38286,TEC,1,0,0,1,2,4,0,1,0,1,0,0
ENSMUSG00000104100,Gm37880,TEC,0,0,6,1,3,0,0,0,1,0,0,0
ENSMUSG00000084740,Gm25294,snRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103889,Gm37011,TEC,0,0,1,0,1,2,2,0,0,0,2,0
ENSMUSG00000101301,Gm29214,processed_pseudogene,0,0,0,0,1,1,0,0,0,0,0,0
ENSMUSG00000104221,Gm37051,TEC,0,0,1,0,1,1,0,0,0,0,0,0
ENSMUSG00000102250,Gm38260,TEC,0,0,2,1,2,2,2,0,0,1,0,0
ENSMUSG00000102317,Gm37628,TEC,1,3,2,0,6,6,0,0,0,0,4,4
ENSMUSG00000103563,8030445P17Rik,TEC,1,0,0,0,7,2,1,0,0,0,1,0
ENSMUSG00000102465,Gm38198,TEC,0,2,4,1,8,4,1,0,1,0,1,1
ENSMUSG00000102659,Gm37077,TEC,2,0,0,0,2,8,3,0,0,0,1,0
ENSMUSG00000103924,Gm37895,TEC,1,1,0,1,6,4,3,0,0,1,3,2
ENSMUSG00000104132,Gm36952,TEC,2,0,2,2,5,10,2,0,0,2,3,2
ENSMUSG00000102747,Gm37602,TEC,2,0,2,0,0,3,2,2,0,3,0,1
ENSMUSG00000102386,2900022M07Rik,TEC,1,0,0,0,1,2,0,0,0,0,0,0
ENSMUSG00000103004,2900002M20Rik,TEC,0,0,0,1,1,0,0,0,0,2,0,0
ENSMUSG00000104516,Gm9884,TEC,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101618,Gm18443,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099458,Gm19123,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000088111,Gm24064,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000073722,4931408C20Rik,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095256,n-R5s209,rRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100310,Gm19641,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101514,Gm5524,lincRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101033,Gm18776,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101372,Gm19028,processed_pseudogene,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000103241,Gm38089,TEC,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086240,Gm7846,processed_pseudogene,4,0,2,1,0,2,2,1,2,0,4,1
ENSMUSG00000048411,Gm597,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081557,Gm5697,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058590,Gm6462,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101235,Gm18033,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064433,Gm25586,misc_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080625,Gm22679,miRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080391,Gm23785,miRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099257,Mir6342,miRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099492,Gm5525,processed_pseudogene,3,5,6,4,3,2,4,4,3,3,1,2
ENSMUSG00000101726,Gm7858,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096829,Gm23771,miRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098883,Gm27430,miRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053185,Gm9898,lincRNA,7,10,8,2,2,6,8,9,4,2,1,1
ENSMUSG00000100261,Gm6473,unprocessed_pseudogene,1,0,2,0,1,1,0,0,0,1,0,0
ENSMUSG00000101180,Gm2914,processed_pseudogene,0,0,0,1,0,0,0,0,0,1,0,0
ENSMUSG00000048874,Phf3,protein_coding,6066,2352,3786,3989,3893,4197,4174,3146,1848,4748,3760,4589
ENSMUSG00000103783,Gm37522,TEC,257,93,188,188,207,194,249,147,53,258,177,217
ENSMUSG00000104315,Gm37906,TEC,450,117,324,282,308,249,303,234,88,368,243,341
ENSMUSG00000026064,Ptp4a1,protein_coding,3128,810,1494,2945,2115,1901,1732,1247,456,3234,1295,3105
ENSMUSG00000086151,Gm5698,processed_pseudogene,1,0,1,0,4,1,0,0,0,1,0,2
ENSMUSG00000086726,Gm9458,processed_pseudogene,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000087346,Gm5699,processed_pseudogene,0,0,1,0,1,1,0,0,0,1,0,1
ENSMUSG00000100371,Gm29669,lincRNA,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000100237,Gm28644,lincRNA,4,0,2,3,6,0,0,1,0,2,0,2
ENSMUSG00000098529,Gm27362,rRNA,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086727,4931428L18Rik,protein_coding,0,0,2,1,1,1,1,1,0,3,2,1
ENSMUSG00000100910,Gm29128,antisense_RNA,3,2,4,6,3,4,1,2,0,4,2,4
ENSMUSG00000099796,Gm7893,processed_pseudogene,12,4,6,16,11,17,1,9,7,29,4,14
ENSMUSG00000050217,Lgsn,protein_coding,2,0,2,1,0,0,1,0,0,0,0,0
ENSMUSG00000026063,Pih1d3,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077664,Gm26145,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100205,Gm4850,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100592,Gm28645,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094215,Gm6489,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101093,Gm10307,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000070960,Gm19680,processed_pseudogene,0,1,1,0,1,4,0,2,1,0,1,1
ENSMUSG00000088620,Gm23032,snRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082159,Gm7910,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026058,Khdrbs2,protein_coding,4,16,29,10,9,7,37,17,29,8,31,7
ENSMUSG00000064688,Gm25814,snRNA,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000103482,Gm37999,TEC,2,1,0,0,1,1,1,3,0,0,1,0
ENSMUSG00000104498,Gm37110,TEC,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104313,Gm37911,TEC,1,0,3,0,1,0,2,2,4,0,5,1
ENSMUSG00000102865,Gm9839,TEC,0,2,2,0,1,1,1,3,0,0,3,0
ENSMUSG00000102321,Gm37792,TEC,3,1,5,0,3,0,0,0,0,0,10,1
ENSMUSG00000091318,Gm5415,protein_coding,0,1,3,1,1,0,2,1,0,1,3,0
ENSMUSG00000089489,Gm24732,snRNA,0,0,0,0,1,0,1,0,0,0,0,0
ENSMUSG00000104433,Gm37426,TEC,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000089395,Gm23024,misc_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102926,Gm37151,TEC,1,0,0,1,2,0,0,1,0,0,1,0
ENSMUSG00000100497,Gm28624,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102917,Gm37724,lincRNA,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100481,Gm7114,processed_pseudogene,2,0,0,1,0,0,1,0,0,0,2,0
ENSMUSG00000100590,Gm4785,processed_pseudogene,0,0,1,1,0,0,0,0,0,0,0,0
ENSMUSG00000088750,Gm24901,snRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104230,Gm37591,lincRNA,0,0,0,1,0,1,0,0,0,0,0,0
ENSMUSG00000101754,Gm2987,processed_pseudogene,1,0,1,3,0,0,1,0,0,2,0,1
ENSMUSG00000065223,Gm25792,snRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100318,Gm18799,processed_pseudogene,2,1,0,2,0,0,1,0,0,1,2,2
ENSMUSG00000101612,Gm7933,processed_pseudogene,1,1,1,2,0,0,0,0,0,2,2,0
ENSMUSG00000065260,Gm23453,snRNA,0,0,0,2,0,0,0,0,0,0,0,0
ENSMUSG00000026134,Prim2,protein_coding,460,472,553,396,402,388,594,436,357,411,514,358
ENSMUSG00000101682,Gm29228,processed_pseudogene,7,5,6,6,0,4,4,5,2,8,12,6
ENSMUSG00000102714,Gm37618,TEC,77,48,81,92,77,82,106,90,49,79,90,67
ENSMUSG00000102093,Gm17813,processed_pseudogene,7,4,6,3,6,4,8,10,1,6,6,10
ENSMUSG00000103746,1700001G17Rik,TEC,20,26,14,10,4,15,18,11,19,14,16,10
ENSMUSG00000102198,Gm38173,TEC,1,1,1,1,6,5,2,0,0,5,3,1
ENSMUSG00000004768,Rab23,protein_coding,940,613,849,777,777,831,984,720,541,1048,795,861
ENSMUSG00000042215,Bag2,protein_coding,242,130,180,109,135,188,185,89,85,120,139,98
ENSMUSG00000103072,Gm37905,TEC,1,3,4,4,1,4,1,2,1,1,1,1
ENSMUSG00000042197,Zfp451,protein_coding,4130,1861,3439,3257,2967,3132,3890,2411,1148,3724,3427,3291
ENSMUSG00000081402,Gm15455,processed_pseudogene,0,1,3,0,0,1,1,0,0,0,3,3
ENSMUSG00000042182,Bend6,protein_coding,26,14,17,13,18,16,17,11,19,19,17,8
ENSMUSG00000104416,Gm37067,TEC,0,2,4,4,1,2,1,0,0,1,1,6
ENSMUSG00000026131,Dst,protein_coding,22782,13286,17204,17163,17148,17402,20700,14847,12533,18248,19566,19322
ENSMUSG00000103596,Gm37354,TEC,14,3,6,10,13,10,5,13,1,15,5,14
ENSMUSG00000099382,Gm28631,processed_pseudogene,1,0,0,1,0,0,1,1,0,2,1,2
ENSMUSG00000084506,Gm23792,snRNA,0,0,1,1,0,0,0,0,0,0,0,0
ENSMUSG00000103364,Gm38157,TEC,110,46,89,125,87,95,110,86,43,126,77,161
ENSMUSG00000105982,Mir6896,miRNA,1,0,0,0,0,0,2,1,1,1,0,3
ENSMUSG00000096992,Gm26788,processed_transcript,363,104,130,177,161,233,172,140,57,239,158,220
ENSMUSG00000103001,A930005N03Rik,TEC,34,17,23,31,26,20,33,28,8,27,29,39
ENSMUSG00000104397,Gm37958,lincRNA,1,0,0,0,0,0,1,0,1,0,1,0
ENSMUSG00000102839,Gm37385,TEC,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101206,Gm5266,processed_pseudogene,1,0,0,0,0,0,0,1,0,1,0,0
ENSMUSG00000101462,Gm3052,transcribed_processed_pseudogene,36,19,40,14,15,28,40,29,9,18,29,36
ENSMUSG00000102336,Gm37233,lincRNA,462,274,451,261,286,297,495,287,186,295,411,368
ENSMUSG00000092852,Mir5103,miRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042111,Ccdc115,protein_coding,680,308,378,463,402,399,497,321,263,531,384,550
ENSMUSG00000101711,Gm28306,antisense_RNA,5,2,3,3,2,7,4,2,0,5,3,4
ENSMUSG00000026127,Imp4,protein_coding,1264,684,849,1053,870,843,972,722,542,1163,920,1108
ENSMUSG00000026126,Ptpn18,protein_coding,357,219,335,205,300,370,343,221,207,283,284,270
ENSMUSG00000100280,Gm28417,processed_transcript,76,65,85,60,60,64,78,42,48,67,66,54
ENSMUSG00000101223,4930568A12Rik,lincRNA,2,6,9,9,15,8,7,8,12,1,8,5
ENSMUSG00000026125,Prss39,protein_coding,0,0,1,1,0,0,1,1,0,0,0,1
ENSMUSG00000101116,Gm28416,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026124,Cfc1,protein_coding,2,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000101803,Gm28419,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037529,Prss40,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000045815,1700101I19Rik,antisense_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000045174,Amer3,protein_coding,2,0,0,3,1,0,0,2,1,0,0,2
ENSMUSG00000100524,Gm28418,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102499,Gm36984,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103521,Gm29730,processed_pseudogene,0,0,0,0,0,0,0,0,2,2,0,0
ENSMUSG00000104098,AA619741,processed_pseudogene,0,1,0,0,0,1,0,0,0,4,1,0
ENSMUSG00000037509,Arhgef4,protein_coding,704,152,220,180,223,420,246,156,169,216,202,220
ENSMUSG00000102537,Gm37224,processed_pseudogene,0,0,0,0,1,0,0,0,0,1,0,0
ENSMUSG00000102612,Gm37845,processed_pseudogene,2,0,0,0,0,1,1,0,0,0,0,1
ENSMUSG00000104002,Gm38336,antisense_RNA,95,43,65,46,78,75,64,52,42,65,54,73
ENSMUSG00000037503,Fam168b,protein_coding,7214,5099,6543,5482,5446,5379,7273,5080,5166,6579,6336,5737
ENSMUSG00000104358,Gm37127,TEC,442,270,363,311,289,282,428,333,187,339,352,372
ENSMUSG00000026123,Plekhb2,protein_coding,2417,1256,1746,1549,1518,1976,1864,1256,952,2013,1504,1744
ENSMUSG00000103716,Gm19430,processed_pseudogene,0,0,2,0,0,1,0,0,0,0,0,0
ENSMUSG00000103548,Gm37670,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103760,Gm8009,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103997,Gm38027,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077231,Gm25096,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104417,Gm37068,lincRNA,0,0,1,0,1,0,0,1,0,0,0,0
ENSMUSG00000064601,Gm25634,snRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101714,Gm28415,lincRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102531,1110002O04Rik,lincRNA,3,2,7,4,3,2,11,5,9,1,4,2
ENSMUSG00000103096,Gm8022,processed_pseudogene,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102279,Gm37146,lincRNA,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000103708,Gm33222,lincRNA,1,0,0,0,0,0,1,0,2,0,0,0
ENSMUSG00000104201,4930535G08Rik,lincRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102434,Gm38049,TEC,4,5,1,3,0,1,2,3,2,0,3,1
ENSMUSG00000045216,Hs6st1,protein_coding,2930,1224,1647,2367,1662,1815,1687,1302,1059,2520,1560,2315
ENSMUSG00000104523,Gm37335,antisense_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102202,Gm33280,lincRNA,61,29,49,41,28,44,40,34,23,41,46,54
ENSMUSG00000037470,Uggt1,protein_coding,5204,3921,4896,4683,4335,4177,5803,4080,3210,5050,4902,4983
ENSMUSG00000098752,Mir6897,miRNA,12,0,1,3,5,3,2,8,1,4,5,1
ENSMUSG00000047180,Neurl3,protein_coding,2486,652,600,2973,1347,734,792,587,562,2950,524,2900
ENSMUSG00000037447,Arid5a,protein_coding,2472,1013,1095,2890,1571,1111,1334,1431,955,3063,1210,3640
ENSMUSG00000102762,4930403P22Rik,lincRNA,26,5,20,20,16,13,33,12,5,18,20,23
ENSMUSG00000010453,Kansl3,protein_coding,3925,2393,2796,2737,2856,2743,3227,2359,2222,3235,2827,3046
ENSMUSG00000098680,Mir6898,miRNA,0,5,5,7,3,5,3,2,2,5,3,4
ENSMUSG00000037432,Fer1l5,protein_coding,226,135,196,138,139,212,227,165,135,157,201,174
ENSMUSG00000001143,Lman2l,protein_coding,991,768,1053,623,772,869,1197,798,654,825,1030,748
ENSMUSG00000037408,Cnnm4,protein_coding,563,323,411,347,374,569,416,324,310,452,422,442
ENSMUSG00000104316,Gm37909,TEC,53,32,44,23,27,32,47,41,25,36,32,28
ENSMUSG00000106081,AC084391.1,miRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001138,Cnnm3,protein_coding,1742,1481,1386,1135,1351,1443,1623,1171,1432,1706,1422,1417
ENSMUSG00000102845,Gm38033,antisense_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000067653,Ankrd23,protein_coding,107,32,65,32,64,52,59,58,48,86,62,87
ENSMUSG00000109510,Gm42417,protein_coding,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUSG00000079610,Ankrd39,protein_coding,426,363,384,273,353,345,401,263,346,439,346,447
ENSMUSG00000026121,Sema4c,protein_coding,4086,2474,2255,4532,2455,2202,2769,2259,2514,4798,2524,5125
ENSMUSG00000087589,D430040D24Rik,processed_transcript,316,159,186,217,191,175,198,152,203,277,206,308
ENSMUSG00000046337,Fam178b,protein_coding,31,67,86,32,37,35,90,37,49,37,79,33
ENSMUSG00000089906,Gm6428,processed_pseudogene,1,1,0,0,3,0,0,3,0,0,1,0
ENSMUSG00000077939,Gm24133,miRNA,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000061518,Cox5b,protein_coding,1215,540,770,832,815,784,959,600,424,992,759,960
ENSMUSG00000037351,Actr1b,protein_coding,3225,3183,2750,2644,2747,2629,3452,2513,3269,3252,2851,2962
ENSMUSG00000102416,4933424G06Rik,protein_coding,0,1,1,2,1,0,3,3,0,2,1,0
ENSMUSG00000104237,Gm33533,lincRNA,1,0,0,0,0,2,5,1,0,0,1,0
ENSMUSG00000026117,Zap70,protein_coding,161,92,80,119,119,138,90,84,90,154,66,132
ENSMUSG00000097291,Gm18828,transcribed_processed_pseudogene,2,2,2,2,4,6,4,2,7,10,0,7
ENSMUSG00000026116,Tmem131,protein_coding,5217,2496,3169,3595,3232,3577,3613,2616,1855,4147,3385,3960
ENSMUSG00000103016,Gm37506,TEC,23,14,17,23,14,29,20,12,18,17,22,28
ENSMUSG00000102930,Gm38115,sense_intronic,227,133,162,155,181,200,216,130,82,255,161,226
ENSMUSG00000103159,F830112A20Rik,TEC,340,98,176,220,213,175,221,182,49,271,210,233
ENSMUSG00000080054,Rpl12-ps1,processed_pseudogene,2,0,1,2,1,0,1,0,0,0,1,0
ENSMUSG00000095944,n-R5s210,rRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000050122,Vwa3b,protein_coding,115,41,70,60,93,82,81,58,60,114,39,102
ENSMUSG00000103603,Gm37020,antisense_RNA,3,0,2,0,1,2,2,0,0,1,0,2
ENSMUSG00000026114,Cnga3,protein_coding,2,0,0,0,2,1,0,0,0,0,0,0
ENSMUSG00000102231,1700074A21Rik,TEC,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000026113,Inpp4a,protein_coding,3318,1730,2358,2204,2486,2703,2454,1910,1700,2582,2318,2430
ENSMUSG00000086064,4930439A04Rik,antisense_RNA,63,50,55,53,63,77,69,58,39,75,48,53
ENSMUSG00000102879,Gm37135,TEC,43,9,29,26,26,24,17,17,9,33,24,18
ENSMUSG00000026112,Coa5,protein_coding,1792,771,1432,1389,1152,1308,1551,1007,549,1453,1384,1446
ENSMUSG00000026111,Unc50,protein_coding,1296,708,864,954,938,962,1052,758,539,1158,885,1163
ENSMUSG00000026110,Mgat4a,protein_coding,4139,577,1010,1556,1435,2178,1045,918,472,1907,885,1785
ENSMUSG00000103948,4930594C11Rik,TEC,107,14,20,47,34,48,27,40,15,67,28,48
ENSMUSG00000087233,Gm43213,processed_pseudogene,31,2,1,9,13,8,1,6,3,7,9,17
ENSMUSG00000026090,2010300C02Rik,protein_coding,977,406,521,568,684,718,520,355,500,778,397,734
ENSMUSG00000089767,4930556I23Rik,antisense_RNA,21,5,11,8,12,8,11,7,2,14,11,13
ENSMUSG00000104365,4930470B04Rik,TEC,30,14,20,19,22,20,12,15,5,26,18,20
ENSMUSG00000102650,Gm19863,TEC,51,14,39,47,33,35,24,19,25,58,31,45
ENSMUSG00000060771,Tsga10,protein_coding,558,295,569,376,387,514,674,437,223,477,541,402
ENSMUSG00000097268,Gm26805,antisense_RNA,0,0,2,0,1,3,0,0,1,4,0,1
